38;8.5;2.1;73
35;8.4;1.2;59
40;8.4;2.1;74
37;8.1;2;73
53;7.4;3.1;62
58;6.5;3;63
53;5.7;3;69
55;5.4;2.1;80
60;5.1;1.6;88
54;4.8;1.1;93
67;4.8;1.4;78
75;4.4;1;73
73;3.6;0.9;62
59;2.6;0;50
74;2;0;51
73;1.5;0.2;79
62;1.3;0;75
63;2.9;1.4;66
69;5.1;1.3;70
80;7.7;0.9;70
88;9.7;1.4;71
93;12.3;1.9;76
78;13.6;2;86
73;15.2;2.6;94
62;16.1;1.5;103
50;16.3;1.5;106
51;16.3;3.5;111
79;15.3;3.9;106
75;14.4;2.6;116
66;13.1;2.4;111
70;12.6;3.1;128
70;11.7;1.3;130
71;11;1.5;150
76;8.6;0.8;156
86;7.8;1.2;164
94;7.1;1.2;157
103;6.4;0.8;150
106;5.9;1.4;122
111;5.2;0.6;112
106;4.9;1.1;112
116;5.1;1.6;114
111;6.5;1.3;105
128;8.3;0.9;152
130;10.3;1.6;140
150;12.2;1.5;123
156;14.1;2.5;108
164;15.8;1.6;95
157;16.2;2.2;78
150;17.1;3.9;82
122;18;3.6;89
112;18.4;3.2;91
112;18.1;4;95
114;17.1;4.2;101
105;16.1;3.6;110
152;14.9;2.4;122
140;14.6;2.2;149
123;13.9;2.6;164
108;13.3;2.9;147
95;12.4;2.2;153
78;11.7;2.9;162
82;10.4;1.4;174
89;9.6;1.8;79.491602
91;9.2;1.7;79.491602
95;8.4;1.4;103
101;8.5;2;103
110;9.4;1.8;153
122;10.2;1.8;146
149;11.8;1.6;154
164;13.1;2.2;155
147;13.3;1.3;140
153;14.3;1.9;151
162;14.4;2.8;170
174;15;2.6;135
79.491602;15.4;2;128
79.491602;15.6;2.6;133
103;15.4;3.7;132
103;15;2.2;140
153;14.5;0.6;147
146;13.1;0.1;158
154;11.5;0.9;179
155;12;0.6;209
140;13.3;1.8;210
151;13.5;3;215
170;12.7;2.7;225
135;11.6;1.5;235
128;10.6;2.4;234
133;10;1.9;225
132;9.5;0.8;231
140;9.9;2.5;233
147;9.9;1.8;158
158;10.1;1.4;105
179;10.5;0.6;150
209;11.4;1.2;165
210;12.1;1.5;163
215;13.9;0.6;168
225;13.2;1.9;183
235;15.2;3.5;183
234;15.5;2.9;156
225;15.2;3.2;144
231;14.4;2.2;123
233;14.6;0.1;114
158;13.8;1.2;102
105;13;0.9;93
150;12;1.2;76
165;10.6;1.6;70
163;9.8;1;70
168;9.7;1.1;88
183;9;1;53
183;8.5;1.6;40
156;8.2;1.2;18
144;8;1.3;13
123;7.4;1.6;10
114;7.3;0.9;7
102;8.5;1.8;10
93;11.3;1.4;10
76;14.7;1.1;13
70;16.9;1.5;10
70;20.1;2.3;10
88;22.6;5.1;10
53;24.2;8.3;11
40;24;7.4;3
18;22.5;6.7;8
13;22.2;4;13
10;20.7;3.4;11
7;19.3;4.6;11
10;18.8;3.1;8
10;18.6;4.2;9
13;16.3;5.7;9
10;14.5;4.5;10
10;14;3.4;9
10;13.7;2.6;10
11;12.3;2.1;7
3;10.4;1;10
8;8.5;1.4;7
13;10.8;2.5;7
11;11.9;3.6;7
11;12.8;3.4;6
8;14;3.7;9
9;15.1;5;8
9;16.2;3.7;11
10;17.5;6.4;11
9;19.1;6.1;13
10;19.7;6.3;24
7;20.3;4;32
10;21.2;4.1;30
7;21.5;4.9;23
7;21.7;4.6;33
7;21.9;3.5;35
6;21.3;3.5;24
9;20.1;2.1;30
8;18.2;1.4;26
11;14.7;0.4;34
11;12.1;1.1;32
13;11.3;0.4;43
24;9.2;0.1;48
32;8.9;0.9;67
30;10.2;0.9;72
23;10.5;1.4;94
33;9.6;1.1;77
35;8.1;0.1;75
24;8.2;1.5;75
30;10.2;1.4;72
26;13.3;1.4;74
34;16;1.3;72
32;17.8;2.1;64
43;19.7;2.1;56
48;21.4;2.4;48
67;23;1.6;53
72;23.2;2.3;48
94;23.7;3.2;51
77;23.7;2.5;60
75;22.8;3;66
75;22.3;2.7;65
72;20.8;3.5;62
74;19.4;2.4;52
72;18.6;1.7;65
64;18;2.4;65
56;17.2;1.4;43
48;16.5;1.8;30
53;15.5;0.6;36
48;14.1;0.7;43
51;11.7;0.1;53
60;10.8;0.6;57
66;10;0.2;63
65;11;1.1;74
62;13.2;1.5;74
52;16;1.3;80
65;19.3;2.2;83
65;20.1;1.3;77
43;21.3;3.4;82
30;22.3;2;95
36;22.8;1.8;94
43;23.7;2;96
53;24.3;4;97
57;23.8;4.1;102
63;23;3.6;106
74;22.1;3.9;105
74;20.6;2.1;105
80;19.5;2.4;104
83;18.3;3;105
77;17.1;2.2;112
82;16.1;1;116
95;14.9;0.9;91
94;13.8;1.6;85
96;13.6;1.3;95
97;13.7;0.9;92
102;12.2;1.2;93
106;12.4;0.8;101
105;12.4;1.3;97
105;13.5;1.9;96
104;14.2;2;68
105;15.8;2.3;13
112;15.5;3.2;15
116;15.7;1.6;14
91;17.2;0.8;8
85;17.3;1.3;14
95;17.4;0.8;18
92;18;1.4;6
93;18.7;1.6;9
101;19.4;0.4;12
97;19.4;3.8;12
96;19.8;4.5;16
68;18.9;2.9;19
13;19.1;3.2;22
15;16.1;0.8;14
14;12.8;0;11
8;11.1;0.7;9
14;17.2;2.2;8
18;16.9;1.8;14
6;11.3;0.6;13
9;8.9;0;10
12;7.7;0.4;15
12;8.1;0.6;9
16;15.6;1.5;16
19;19.9;1.9;14
22;21.5;3.2;14
14;23.1;4.8;14
11;24.4;4.6;14
9;25.3;4.7;15
8;26.7;4.9;13
14;27.2;7.2;13
13;27.8;5.2;12
10;27.9;5;13
15;27.8;3.9;12
9;27.1;3.8;10
16;26;4.6;11
14;24.9;4.2;11
14;24;2;11
14;23.4;2.4;12
14;21.8;1.9;9
15;21.4;2.6;7
13;19.8;4;10
13;17.8;2.8;7
12;15.7;1.7;10
13;13.9;1;11
12;12.4;1.3;11
10;12.8;0.9;16
11;16.7;1.9;12
11;18.9;1.9;12
11;20.7;3.4;11
12;22.1;3.2;17
9;23.4;2.6;24
7;25.2;3.3;26
10;26.2;1.9;21
7;27.3;1.3;28
10;27.8;1.3;24
11;27.6;2.8;26
11;27.6;1.8;29
16;26.6;2.8;32
12;24.5;2.1;37
12;22.8;3.6;46
11;20.3;1.1;40
17;18;1.3;35
24;15.8;4.2;36
26;14.7;2;32
21;13.8;1.1;20
28;11.6;1;24
24;9.6;0.9;27
26;8.7;0.5;28
29;7.9;0.5;31
32;9.6;0.9;41
37;13.3;0.7;39
46;15.8;1;33
40;17.2;1.3;41
35;19.2;1.2;43
36;20.3;1.7;48
32;21.8;1.3;65
20;22.8;2.1;64
24;23.9;2.5;56
27;24.5;1.6;55
28;24.9;3;53
31;24.1;4.7;74
41;22.8;3.7;97
39;21.6;2.4;106
33;20.5;2.3;105
41;18.1;0.8;113
43;17.5;1.4;113
48;16.8;1.5;96
65;16;1.9;87
64;16.1;1.5;68
56;15.7;2.1;65
55;14.9;2.1;69
53;14.3;2.4;78
74;13.8;2.4;84
97;13.7;2.5;87
106;14.4;1.7;77
105;15.4;1.6;74
113;16.3;2.2;67
113;18.5;1.9;69
96;20.2;3.2;65
87;21.7;2.6;61
68;22;2.4;61
65;23.1;4;77
69;23.5;3.7;82
78;23.6;2.6;61
84;23;3.8;49
87;22;3.2;50
77;20.6;4;51
74;19.5;3.2;49
67;18.1;3.4;46
69;17.7;3.7;50
65;17.4;3.8;53
61;17.3;4.4;52
61;15.1;1.8;54
77;14.5;3.2;51
82;13.7;3.2;58
61;13.9;1.7;58
49;13.7;0.9;58
50;13.9;1;60
51;14.6;1.4;51
49;16.1;1.8;53
46;17.2;1.8;55
50;18.6;2;66
53;18.7;1.2;73
52;20.5;2.8;86
54;21;1.5;97
51;22;2.6;79
58;22.3;2.6;73
58;22.5;3.4;71
58;22.2;3.6;83
60;21.5;3.6;85
51;20.5;2.7;82
53;19.2;1.1;105
55;18.4;1.5;129
66;16.3;1.4;133
73;16.5;1.3;140
86;16.2;2.9;148
97;15.5;2;96
79;15;2;77
73;14.6;2.1;61
71;13.6;2.2;53
83;13.2;1.6;52
85;13.1;1.6;51
82;14;1.4;50
105;15.6;1.8;44
129;17.7;1.6;55
133;18.8;2.1;81
140;21.7;3.3;82
148;23;3.4;96
96;23.7;4;110
77;24.2;3.4;121
61;24.6;3.5;124
53;25.2;3.6;114
52;25;4.4;107
51;24.2;1.7;94
50;22.8;1.6;94
44;19.9;0.9;88
55;18.1;0;88
81;16.8;0.9;106
82;18;1.4;155
96;17.4;1.3;162
110;17;0.9;160
121;16.8;1.8;155
124;15.3;0.8;178
114;15.1;1.4;178
107;14.2;1.1;197
94;13.5;0.8;194
94;15.4;1.2;192
88;17.3;0.9;202
88;20;1.3;202
106;21.6;1.1;216
155;23;1.1;240
162;24.7;3.4;259
160;25.7;2.7;265
155;26.7;2.6;269
178;27.4;2.4;248
178;27.3;3.1;254
197;27.1;2.6;272
194;26.4;2.9;266
192;25.2;2;240
202;23.9;1.7;252
202;22.1;1.1;254
216;20.2;1;256
240;19.2;0.8;247
259;18.4;0.2;248
265;17.6;0.5;272
269;17;1;275
248;17.6;1.2;237
254;17.1;0.8;244
272;16.6;1.5;153
266;16.6;1.3;112
240;17.8;1.1;88
252;19.5;0.9;70
254;22;0.9;108
256;24.1;0.9;108
247;25.7;1.8;138
248;27.2;2.3;162
272;28.4;3.3;171
275;29.9;1.8;214
237;31.5;3.2;182
244;31.4;2.9;175
153;30.9;2.6;181
112;29.4;2.7;166
88;28.2;1.7;159
70;25.6;1.5;151
108;23.7;1.7;157
108;21.5;0.4;169
138;19.3;0.7;199
162;18.5;0.5;199
171;18.1;0.2;198
214;17.7;1.2;180
182;17.4;0.8;180
175;17.4;1.5;79.491602
181;16.8;1.1;69
166;17.1;0.8;70
159;19;1.3;148
151;20.5;0.9;174
157;22.7;0.9;190
169;24.4;1.4;190
199;25.3;1.5;174
199;26.7;1.5;174
198;27.8;2.4;194
180;28.5;2.4;212
180;29.3;3.4;177
79.491602;29.1;2.7;144
69;28.2;3.2;117
70;28.1;2;116
148;27.1;2.5;119
174;26.2;1.7;119
190;25;2;132
190;23.5;1.9;144
174;22.7;1.6;131
174;21.4;1.9;133
194;20.5;2.4;133
212;19.7;1.3;141
177;19.1;1.8;190
144;17;0.4;190
117;17.7;2;178
116;17.7;1.2;160
119;18.7;1.1;77
119;20.2;2.3;82
132;20.8;2.4;77
144;22.4;1.4;77
131;23.7;2.1;71
133;23;1.7;65
133;23.4;2.6;38
141;23.3;4.5;40
190;23.2;3.3;44
190;23.4;2.2;44
178;23;2;53
160;23;2;57
77;22.3;1.6;62
82;21.8;0.8;62
77;21.4;2.1;65
77;20.5;2.2;56
71;19.4;2.8;11
65;19;1.9;15
38;18.5;1.1;21
40;18.1;0.5;24
44;17.9;1.3;27
44;17.9;1.2;33
53;17.4;1.3;33
57;17.6;1.9;49
62;17.3;2.6;53
62;17.3;2.4;47
65;17.3;2.4;54
56;17.4;2.3;67
11;17.8;3.1;74
15;17.8;1.8;77
21;18.4;2.5;80
24;19.3;1.9;77
27;19.2;2;74
33;19;2;56
33;18.9;1.8;73
49;18.8;2.3;70
53;18;1.4;66
47;17.5;1.4;72
54;16.7;1;106
67;15.2;1.4;106
74;14.3;1.4;27
77;14;0.7;32
80;12.5;0.5;26
77;12.2;0.9;19
74;10.8;0.4;9
56;10.5;0.9;3
73;10.7;1;8
70;10.9;0;10
66;12.2;1.1;10
72;15.9;1.1;3
106;22.5;5.1;22
106;24.7;7.9;36
27;25.3;2.7;37
32;25.9;2.8;38
26;28.1;7.4;47
19;28.9;4.4;58
9;29.7;2.4;49
3;30.7;3.3;50
8;31.2;1.2;50
10;30.2;0.9;50
10;26.2;0.9;48
3;26.7;2.2;43
22;25.6;2.7;61
36;23.9;1.2;83
37;22.2;0.7;83
38;17.9;0.4;47
47;16.1;1;21
58;14.7;0.2;11
49;12.8;0.4;11
50;13.3;1.1;19
50;12.6;1.4;11
50;12.3;2;15
48;16;1;8
43;19.6;1;10
61;22.6;0.8;19
83;25.7;1.1;19
83;29.4;4.9;20
47;31.1;3.7;13
21;32.4;6.1;20
11;33;5.9;20
11;33.4;3.1;17
19;32.8;3.1;33
11;32.2;3.1;22
15;31.2;2;19
8;29;1.4;16
10;25.5;1.1;11
19;23.3;1.9;12
19;20.7;1.4;10
20;19;0.9;23
13;19.5;2.4;11
20;17.9;0.7;13
20;16.1;0.6;11
17;13.7;1;9
33;15.6;2.4;21
22;15.1;2.1;27
19;16.6;1.6;26
16;18.1;2.7;25
11;20;2.5;42
12;21.5;1.9;41
10;23.4;3.7;33
23;25.9;2.1;31
11;27.7;1.7;30
13;28.3;2.1;37
11;28.5;2.1;47
9;29.4;2.2;55
21;28.9;1.9;62
27;28.5;2.7;69
26;28.1;2.6;52
25;26.6;1.2;61
42;24.4;2.2;83
41;23;2.7;84
33;21.5;2.8;84
31;20;0.8;78
30;18.4;0.1;53
37;15.8;0.5;48
47;14.8;0.9;47
55;14.5;1.2;65
62;13.8;0.7;74
69;13.4;0;92
52;14.2;0.6;92
61;16.8;1.2;158
83;19.8;1.4;128
84;21.1;2;154
84;22.2;1.6;168
78;24;1.6;168
53;24.9;1.8;164
48;26;1.5;171
47;27;2.1;178
65;27.1;3.7;178
74;26.8;3.7;65
92;26;2.4;36
92;25.1;2.5;28
158;23.9;1.4;26
128;22.8;2;26
154;21.7;0.8;26
168;20.3;1.2;40
168;18.8;0.7;40
164;17.9;0.7;29
171;17;0.8;28
178;20.1;1.6;32
178;22.2;4.2;38
65;21.3;2.7;41
36;20.8;4.1;47
28;21.5;5.9;45
26;22.2;2.8;39
26;22.7;5.3;30
26;23.3;5.2;41
40;24.8;3.3;57
40;25.8;3.4;71
29;26.6;1.2;66
28;28.5;2.1;50
32;29.3;1.2;52
38;30.1;1.1;31
41;30;1.3;23
47;30.1;1.4;48
45;29.7;1.5;107
39;27.4;1;124
30;22.7;0.9;117
41;20.7;0.1;97
57;21.5;1.5;97
71;21.8;2.2;93
66;20.2;0.4;80
50;19.4;1.5;64
52;16.9;0.2;67
31;15.4;0.9;76
23;14.5;1.1;78
48;16.6;0.6;69
107;16.6;0.5;56
124;20;3.7;54
117;21.9;1.9;51
97;23.2;2;51
97;23.5;2;46
93;24.7;1.3;45
80;25.6;1.8;45
64;26.4;1.3;37
67;27.3;2.7;33
76;27.9;1.3;36
78;26.9;3.3;37
69;26.9;4;35
56;25.8;3.7;34
54;24.5;2.7;37
51;23.2;2.2;43
51;22.1;1.8;51
46;21.1;2.3;54
45;19.2;2.8;59
45;18.3;1.2;49
37;17.6;1.7;49
33;17.2;0.9;62
36;16.7;1.6;55
37;15.3;1.1;57
35;14.4;0.8;57
34;14.7;1;56
37;17.8;1.2;67
43;19.9;1;77
51;21.6;1.6;77
54;22.7;2.9;70
59;23.8;1.6;70
49;24.9;0.7;67
49;25.1;2.7;80
62;25.8;3.3;82
55;26;3.3;74
57;25.6;3.4;78
57;25;3.4;75
56;25;1.8;73
67;24;2.8;97
77;22.1;2.3;114
77;21.1;2.6;123
70;20.4;1.6;105
70;19.9;0.9;95
67;19;0.8;94
80;18.5;2.5;94
82;18.2;2.4;121
74;17.7;1.2;126
78;17.6;1;115
75;17.2;1.5;115
73;17.3;1.8;125
97;17.6;1.4;125
114;18.2;2;122
123;18.8;2;128
105;19.4;2;139
95;20;1.5;143
94;20.9;2.1;140
94;22;2.8;128
121;22.7;2.4;137
126;23.7;1.8;166
115;24;2.8;153
115;24.3;2;123
125;24;2.5;122
125;23.4;1.8;126
122;22.4;1.7;126
128;21.5;2.1;196
139;20.9;2.6;168
143;20.5;1.1;168
140;20;2.4;174
128;19.5;0.8;175
137;19.1;0;170
166;18.6;1.3;106
153;18.2;1;75
123;18;0.7;68
122;18.1;1;68
126;18.7;1.9;90
126;19.6;1.5;76
196;20.4;2.2;56
168;21.5;2.7;56
168;22.3;2.7;44
174;22.7;2.2;28
175;23.2;1.9;49
170;23.3;1.8;58
106;23.6;4.1;54
75;23.3;3.1;50
68;23.1;3.9;58
68;22.9;3.5;67
90;22.2;4.3;64
76;21.1;4.1;50
56;20;4.4;80
56;19.2;3.5;52
44;18.7;2.8;52
28;18.2;2.1;72
49;17.8;2.3;118
58;17.1;2.7;72
54;16.8;2;92
50;16.6;2.1;92
58;16.4;2;68
67;16.2;2.3;68
64;16;1.5;48
50;16.3;1.4;48
80;17;1.7;26
52;17.2;1.4;17
52;17.6;1.7;16
72;21.3;2.1;26
118;25;6.3;3
72;25.7;10.7;29
92;26;8.7;18
92;26.2;7.5;22
68;25.4;4.8;16
68;24.5;6.8;22
48;23.1;5.6;25
48;21.6;3.4;46
26;20.6;3.2;86
17;20.2;3.7;71
16;18.5;1.6;57
26;18.1;0.8;47
3;13.2;0.1;59
29;11.1;0;58
18;10.5;1;36
22;9.2;0.4;52
16;8.8;1.4;53
22;12.6;1.2;57
25;17.2;0.5;57
46;21.2;1.9;56
86;23.5;2;55
71;24.2;4.2;58
57;25.2;1;65
47;26;3.8;106
59;27.2;3.7;69
58;27.9;3.3;71
36;28.3;4.1;75
52;28.5;5.7;72
53;27.5;4.7;74
57;26.3;3.2;70
57;25.9;3.6;65
56;24.9;2.9;68
55;23.1;2.3;91
58;22;1.6;103
65;21.4;1.6;110
106;20.3;1.9;86
69;20;1.5;86
71;19;1.5;79.491602
75;18.7;1;79.491602
72;18.7;1.2;54
74;17.6;1.6;115
70;17;1.2;109
65;19.6;1.9;104
68;21.9;2.6;121
91;23.3;2.2;121
103;24.9;1.8;149
110;25.6;1;133
86;26.4;0.9;106
86;27.6;3.1;80
79.491602;27.3;2.1;70
79.491602;27.6;2.4;69
54;27.6;1.3;63
115;28.2;2.2;64
109;27.5;1.3;69
104;26.5;1;73
121;25.5;1.1;98
121;24.8;2.2;116
149;23.6;1.2;115
133;22.1;1.3;86
106;20.4;1.1;69
80;19.5;0.1;88
70;18.4;0.5;93
69;17.8;0.9;81
63;17.6;0.5;77
64;17.2;0.8;52
69;19.2;1.7;32
73;20;1.5;32
98;22.6;0.9;37
116;24.3;1.1;40
115;26.3;0.7;35
86;26.6;2.9;30
69;27.4;3.1;42
88;28.1;3;44
93;27.9;2.5;44
81;28.1;3.4;58
77;27.8;3;55
52;27.2;4;54
32;26.7;2.5;43
32;25.3;2.3;44
37;24.8;3.3;46
40;23.6;1.8;53
35;21.4;0.7;51
30;20.4;1.3;58
42;19.6;1.1;67
44;18.9;1.6;78
44;17.5;1.1;90
58;17.5;1.2;102
55;15.9;0.7;115
54;17.2;1.3;126
43;18.1;1.1;139
44;18.8;1.6;174
46;19.8;1.7;181
53;21.6;2;177
51;23.8;0.8;185
58;25.2;1.2;201
67;26;1.2;217
78;27.7;1.2;213
90;27.6;0.7;217
102;27.8;2.6;227
115;27.8;1.9;227
126;28;3;226
139;27.7;2;182
174;26.8;1.2;179
181;25;0.9;180
177;24.2;1.1;180
185;23.6;1.3;159
201;22.9;1.4;95
217;22.1;0.7;41
213;22.2;1.1;29
217;21.2;0.9;42
227;19.9;1;34
227;20.2;1.3;49
226;19.2;0.9;60
182;20.1;1;31
179;21.5;1.5;25
180;24;1.7;37
